"","census_geoid_start","year","month","census_geoid_end","trips","daily"
"21733","48453001100","2018","11","48453000102",7,0.225806451612903
"21734","48453001100","2018","11","48453000203",17,0.548387096774194
"21735","48453001100","2018","11","48453000204",65,2.09677419354839
"21736","48453001100","2018","11","48453000205",7,0.225806451612903
"21737","48453001100","2018","11","48453000206",3,0.0967741935483871
"21738","48453001100","2018","11","48453000302",36,1.16129032258065
"21739","48453001100","2018","11","48453000304",3,0.0967741935483871
"21740","48453001100","2018","11","48453000305",25,0.806451612903226
"21741","48453001100","2018","11","48453000306",20,0.645161290322581
"21742","48453001100","2018","11","48453000307",8,0.258064516129032
"21743","48453001100","2018","11","48453000401",367,11.8387096774194
"21744","48453001100","2018","11","48453000402",96,3.09677419354839
"21745","48453001100","2018","11","48453000500",108,3.48387096774194
"21746","48453001100","2018","11","48453000601",808,26.0645161290323
"21747","48453001100","2018","11","48453000603",377,12.1612903225806
"21748","48453001100","2018","11","48453000604",606,19.5483870967742
"21749","48453001100","2018","11","48453000700",3931,126.806451612903
"21750","48453001100","2018","11","48453000801",31,1
"21751","48453001100","2018","11","48453000802",36,1.16129032258065
"21752","48453001100","2018","11","48453000803",177,5.70967741935484
"21753","48453001100","2018","11","48453000804",353,11.3870967741935
"21754","48453001100","2018","11","48453000901",690,22.258064516129
"21755","48453001100","2018","11","48453000902",3761,121.322580645161
"21756","48453001100","2018","11","48453001000",948,30.5806451612903
"21757","48453001100","2018","11","48453001100",85940,2772.25806451613
"21758","48453001100","2018","11","48453001200",6325,204.032258064516
"21759","48453001100","2018","11","48453001303",1068,34.4516129032258
"21760","48453001100","2018","11","48453001304",94,3.03225806451613
"21761","48453001100","2018","11","48453001305",5275,170.161290322581
"21762","48453001100","2018","11","48453001307",27,0.870967741935484
"21763","48453001100","2018","11","48453001308",111,3.58064516129032
"21764","48453001100","2018","11","48453001401",1992,64.258064516129
"21765","48453001100","2018","11","48453001402",141,4.54838709677419
"21766","48453001100","2018","11","48453001403",68,2.19354838709677
"21767","48453001100","2018","11","48453001503",8,0.258064516129032
"21768","48453001100","2018","11","48453001504",4,0.129032258064516
"21769","48453001100","2018","11","48453001505",2,0.0645161290322581
"21770","48453001100","2018","11","48453001602",79,2.54838709677419
"21771","48453001100","2018","11","48453001603",11,0.354838709677419
"21772","48453001100","2018","11","48453001604",4,0.129032258064516
"21773","48453001100","2018","11","48453001605",131,4.2258064516129
"21774","48453001100","2018","11","48453001606",2,0.0645161290322581
"21775","48453001100","2018","11","48453001712",4,0.129032258064516
"21776","48453001100","2018","11","48453001713",4,0.129032258064516
"21777","48453001100","2018","11","48453001750",1,0.032258064516129
"21778","48453001100","2018","11","48453001812",4,0.129032258064516
"21779","48453001100","2018","11","48453001820",1,0.032258064516129
"21780","48453001100","2018","11","48453001823",1,0.032258064516129
"21781","48453001100","2018","11","48453001901",81,2.61290322580645
"21782","48453001100","2018","11","48453001910",16,0.516129032258065
"21783","48453001100","2018","11","48453001911",176,5.67741935483871
"21784","48453001100","2018","11","48453001914",1,0.032258064516129
"21785","48453001100","2018","11","48453001918",1,0.032258064516129
"21786","48453001100","2018","11","48453001919",1,0.032258064516129
"21787","48453001100","2018","11","48453002002",2,0.0645161290322581
"21788","48453001100","2018","11","48453002003",8,0.258064516129032
"21789","48453001100","2018","11","48453002004",22,0.709677419354839
"21790","48453001100","2018","11","48453002005",33,1.06451612903226
"21791","48453001100","2018","11","48453002105",7,0.225806451612903
"21792","48453001100","2018","11","48453002106",2,0.0645161290322581
"21793","48453001100","2018","11","48453002107",1,0.032258064516129
"21794","48453001100","2018","11","48453002108",1,0.032258064516129
"21795","48453001100","2018","11","48453002109",12,0.387096774193548
"21796","48453001100","2018","11","48453002110",4,0.129032258064516
"21797","48453001100","2018","11","48453002111",34,1.09677419354839
"21798","48453001100","2018","11","48453002304",690,22.258064516129
"21799","48453001100","2018","11","48453002307",23,0.741935483870968
"21800","48453001100","2018","11","48453002308",133,4.29032258064516
"21801","48453001100","2018","11","48453002312",9,0.290322580645161
"21802","48453001100","2018","11","48453002313",10,0.32258064516129
"21803","48453001100","2018","11","48453002314",44,1.41935483870968
"21804","48453001100","2018","11","48453002315",42,1.35483870967742
"21805","48453001100","2018","11","48453002316",124,4
"21806","48453001100","2018","11","48453002317",39,1.25806451612903
"21807","48453001100","2018","11","48453002318",44,1.41935483870968
"21808","48453001100","2018","11","48453002402",5,0.161290322580645
"21809","48453001100","2018","11","48453002403",5,0.161290322580645
"21810","48453001100","2018","11","48453002410",2,0.0645161290322581
"21811","48453001100","2018","11","48453002411",3,0.0967741935483871
"21812","48453001100","2018","11","48453002422",1,0.032258064516129
"21813","48453001100","2018","11","48453002423",1,0.032258064516129
"21814","48453001100","2018","11","48453002431",3,0.0967741935483871
"21815","48453001100","2018","12","48453000101",4,0.129032258064516
"21816","48453001100","2018","12","48453000203",3,0.0967741935483871
"21817","48453001100","2018","12","48453000204",36,1.16129032258065
"21818","48453001100","2018","12","48453000205",5,0.161290322580645
"21819","48453001100","2018","12","48453000302",33,1.06451612903226
"21820","48453001100","2018","12","48453000304",10,0.32258064516129
"21821","48453001100","2018","12","48453000305",10,0.32258064516129
"21822","48453001100","2018","12","48453000306",19,0.612903225806452
"21823","48453001100","2018","12","48453000307",7,0.225806451612903
"21824","48453001100","2018","12","48453000401",204,6.58064516129032
"21825","48453001100","2018","12","48453000402",66,2.12903225806452
"21826","48453001100","2018","12","48453000500",86,2.7741935483871
"21827","48453001100","2018","12","48453000601",570,18.3870967741935
"21828","48453001100","2018","12","48453000603",385,12.4193548387097
"21829","48453001100","2018","12","48453000604",518,16.7096774193548
"21830","48453001100","2018","12","48453000700",3022,97.4838709677419
"21831","48453001100","2018","12","48453000801",20,0.645161290322581
"21832","48453001100","2018","12","48453000802",20,0.645161290322581
"21833","48453001100","2018","12","48453000803",116,3.74193548387097
"21834","48453001100","2018","12","48453000804",254,8.19354838709677
"21835","48453001100","2018","12","48453000901",583,18.8064516129032
"21836","48453001100","2018","12","48453000902",3434,110.774193548387
"21837","48453001100","2018","12","48453001000",817,26.3548387096774
"21838","48453001100","2018","12","48453001100",80778,2605.74193548387
"21839","48453001100","2018","12","48453001200",5682,183.290322580645
"21840","48453001100","2018","12","48453001303",1230,39.6774193548387
"21841","48453001100","2018","12","48453001304",63,2.03225806451613
"21842","48453001100","2018","12","48453001305",4944,159.483870967742
"21843","48453001100","2018","12","48453001307",36,1.16129032258065
"21844","48453001100","2018","12","48453001308",71,2.29032258064516
"21845","48453001100","2018","12","48453001401",1621,52.2903225806452
"21846","48453001100","2018","12","48453001402",111,3.58064516129032
"21847","48453001100","2018","12","48453001403",41,1.32258064516129
"21848","48453001100","2018","12","48453001503",9,0.290322580645161
"21849","48453001100","2018","12","48453001505",1,0.032258064516129
"21850","48453001100","2018","12","48453001602",89,2.87096774193548
"21851","48453001100","2018","12","48453001603",19,0.612903225806452
"21852","48453001100","2018","12","48453001604",2,0.0645161290322581
"21853","48453001100","2018","12","48453001605",158,5.09677419354839
"21854","48453001100","2018","12","48453001713",1,0.032258064516129
"21855","48453001100","2018","12","48453001750",1,0.032258064516129
"21856","48453001100","2018","12","48453001804",1,0.032258064516129
"21857","48453001100","2018","12","48453001811",1,0.032258064516129
"21858","48453001100","2018","12","48453001817",2,0.0645161290322581
"21859","48453001100","2018","12","48453001818",1,0.032258064516129
"21860","48453001100","2018","12","48453001901",65,2.09677419354839
"21861","48453001100","2018","12","48453001908",1,0.032258064516129
"21862","48453001100","2018","12","48453001910",10,0.32258064516129
"21863","48453001100","2018","12","48453001911",225,7.25806451612903
"21864","48453001100","2018","12","48453001914",1,0.032258064516129
"21865","48453001100","2018","12","48453001919",2,0.0645161290322581
"21866","48453001100","2018","12","48453002002",1,0.032258064516129
"21867","48453001100","2018","12","48453002003",8,0.258064516129032
"21868","48453001100","2018","12","48453002004",13,0.419354838709677
"21869","48453001100","2018","12","48453002005",28,0.903225806451613
"21870","48453001100","2018","12","48453002105",4,0.129032258064516
"21871","48453001100","2018","12","48453002107",1,0.032258064516129
"21872","48453001100","2018","12","48453002109",5,0.161290322580645
"21873","48453001100","2018","12","48453002110",2,0.0645161290322581
"21874","48453001100","2018","12","48453002111",9,0.290322580645161
"21875","48453001100","2018","12","48453002112",3,0.0967741935483871
"21876","48453001100","2018","12","48453002208",1,0.032258064516129
"21877","48453001100","2018","12","48453002304",613,19.7741935483871
"21878","48453001100","2018","12","48453002307",30,0.967741935483871
"21879","48453001100","2018","12","48453002308",72,2.32258064516129
"21880","48453001100","2018","12","48453002312",4,0.129032258064516
"21881","48453001100","2018","12","48453002313",3,0.0967741935483871
"21882","48453001100","2018","12","48453002314",26,0.838709677419355
"21883","48453001100","2018","12","48453002315",34,1.09677419354839
"21884","48453001100","2018","12","48453002316",106,3.41935483870968
"21885","48453001100","2018","12","48453002317",45,1.45161290322581
"21886","48453001100","2018","12","48453002318",73,2.35483870967742
"21887","48453001100","2018","12","48453002402",4,0.129032258064516
"21888","48453001100","2018","12","48453002403",8,0.258064516129032
"21889","48453001100","2018","12","48453002410",1,0.032258064516129
"21890","48453001100","2018","12","48453002411",2,0.0645161290322581
"21891","48453001100","2018","12","48453002419",1,0.032258064516129
"21892","48453001100","2018","12","48453002431",1,0.032258064516129
"21893","48453001100","2018","4","48453000203",2,0.0645161290322581
"21894","48453001100","2018","4","48453000204",11,0.354838709677419
"21895","48453001100","2018","4","48453000302",4,0.129032258064516
"21896","48453001100","2018","4","48453000304",1,0.032258064516129
"21897","48453001100","2018","4","48453000305",1,0.032258064516129
"21898","48453001100","2018","4","48453000306",1,0.032258064516129
"21899","48453001100","2018","4","48453000401",27,0.870967741935484
"21900","48453001100","2018","4","48453000402",2,0.0645161290322581
"21901","48453001100","2018","4","48453000500",12,0.387096774193548
"21902","48453001100","2018","4","48453000601",150,4.83870967741935
"21903","48453001100","2018","4","48453000603",73,2.35483870967742
"21904","48453001100","2018","4","48453000604",99,3.19354838709677
"21905","48453001100","2018","4","48453000700",371,11.9677419354839
"21906","48453001100","2018","4","48453000802",1,0.032258064516129
"21907","48453001100","2018","4","48453000803",18,0.580645161290323
"21908","48453001100","2018","4","48453000804",23,0.741935483870968
"21909","48453001100","2018","4","48453000901",103,3.32258064516129
"21910","48453001100","2018","4","48453000902",401,12.9354838709677
"21911","48453001100","2018","4","48453001000",74,2.38709677419355
"21912","48453001100","2018","4","48453001100",9830,317.096774193548
"21913","48453001100","2018","4","48453001200",814,26.258064516129
"21914","48453001100","2018","4","48453001303",154,4.96774193548387
"21915","48453001100","2018","4","48453001304",12,0.387096774193548
"21916","48453001100","2018","4","48453001305",546,17.6129032258065
"21917","48453001100","2018","4","48453001307",7,0.225806451612903
"21918","48453001100","2018","4","48453001308",6,0.193548387096774
"21919","48453001100","2018","4","48453001401",216,6.96774193548387
"21920","48453001100","2018","4","48453001402",19,0.612903225806452
"21921","48453001100","2018","4","48453001602",7,0.225806451612903
"21922","48453001100","2018","4","48453001604",2,0.0645161290322581
"21923","48453001100","2018","4","48453001605",18,0.580645161290323
"21924","48453001100","2018","4","48453001901",11,0.354838709677419
"21925","48453001100","2018","4","48453001911",46,1.48387096774194
"21926","48453001100","2018","4","48453001919",3,0.0967741935483871
"21927","48453001100","2018","4","48453002003",1,0.032258064516129
"21928","48453001100","2018","4","48453002004",1,0.032258064516129
"21929","48453001100","2018","4","48453002109",1,0.032258064516129
"21930","48453001100","2018","4","48453002111",1,0.032258064516129
"21931","48453001100","2018","4","48453002304",45,1.45161290322581
"21932","48453001100","2018","4","48453002308",12,0.387096774193548
"21933","48453001100","2018","4","48453002314",2,0.0645161290322581
"21934","48453001100","2018","4","48453002316",3,0.0967741935483871
"21935","48453001100","2018","4","48453002317",1,0.032258064516129
"21936","48453001100","2018","4","48453002318",1,0.032258064516129
"21937","48453001100","2018","4","48453002403",2,0.0645161290322581
"21938","48453001100","2018","4","48453002431",1,0.032258064516129
"21939","48453001100","2018","5","48453000204",1,0.032258064516129
"21940","48453001100","2018","5","48453000205",1,0.032258064516129
"21941","48453001100","2018","5","48453000305",1,0.032258064516129
"21942","48453001100","2018","5","48453000401",10,0.32258064516129
"21943","48453001100","2018","5","48453000402",2,0.0645161290322581
"21944","48453001100","2018","5","48453000500",3,0.0967741935483871
"21945","48453001100","2018","5","48453000601",20,0.645161290322581
"21946","48453001100","2018","5","48453000604",2,0.0645161290322581
"21947","48453001100","2018","5","48453000700",107,3.45161290322581
"21948","48453001100","2018","5","48453000801",9,0.290322580645161
"21949","48453001100","2018","5","48453000803",7,0.225806451612903
"21950","48453001100","2018","5","48453000804",3,0.0967741935483871
"21951","48453001100","2018","5","48453000901",33,1.06451612903226
"21952","48453001100","2018","5","48453000902",97,3.12903225806452
"21953","48453001100","2018","5","48453001000",26,0.838709677419355
"21954","48453001100","2018","5","48453001100",3201,103.258064516129
"21955","48453001100","2018","5","48453001200",250,8.06451612903226
"21956","48453001100","2018","5","48453001303",40,1.29032258064516
"21957","48453001100","2018","5","48453001304",4,0.129032258064516
"21958","48453001100","2018","5","48453001305",174,5.61290322580645
"21959","48453001100","2018","5","48453001307",2,0.0645161290322581
"21960","48453001100","2018","5","48453001308",2,0.0645161290322581
"21961","48453001100","2018","5","48453001401",42,1.35483870967742
"21962","48453001100","2018","5","48453001402",6,0.193548387096774
"21963","48453001100","2018","5","48453001403",1,0.032258064516129
"21964","48453001100","2018","5","48453001602",2,0.0645161290322581
"21965","48453001100","2018","5","48453001604",1,0.032258064516129
"21966","48453001100","2018","5","48453001811",2,0.0645161290322581
"21967","48453001100","2018","5","48453001901",3,0.0967741935483871
"21968","48453001100","2018","5","48453001911",22,0.709677419354839
"21969","48453001100","2018","5","48453002304",16,0.516129032258065
"21970","48453001100","2018","5","48453002308",1,0.032258064516129
"21971","48453001100","2018","5","48453002316",1,0.032258064516129
"21972","48453001100","2018","6","48453000203",3,0.0967741935483871
"21973","48453001100","2018","6","48453000204",19,0.612903225806452
"21974","48453001100","2018","6","48453000205",1,0.032258064516129
"21975","48453001100","2018","6","48453000206",1,0.032258064516129
"21976","48453001100","2018","6","48453000302",9,0.290322580645161
"21977","48453001100","2018","6","48453000306",3,0.0967741935483871
"21978","48453001100","2018","6","48453000307",4,0.129032258064516
"21979","48453001100","2018","6","48453000401",57,1.83870967741935
"21980","48453001100","2018","6","48453000402",21,0.67741935483871
"21981","48453001100","2018","6","48453000500",21,0.67741935483871
"21982","48453001100","2018","6","48453000601",159,5.12903225806452
"21983","48453001100","2018","6","48453000603",79,2.54838709677419
"21984","48453001100","2018","6","48453000604",128,4.12903225806452
"21985","48453001100","2018","6","48453000700",867,27.9677419354839
"21986","48453001100","2018","6","48453000801",6,0.193548387096774
"21987","48453001100","2018","6","48453000802",3,0.0967741935483871
"21988","48453001100","2018","6","48453000803",42,1.35483870967742
"21989","48453001100","2018","6","48453000804",55,1.7741935483871
"21990","48453001100","2018","6","48453000901",273,8.80645161290323
"21991","48453001100","2018","6","48453000902",1104,35.6129032258064
"21992","48453001100","2018","6","48453001000",253,8.16129032258065
"21993","48453001100","2018","6","48453001100",26401,851.645161290323
"21994","48453001100","2018","6","48453001200",2131,68.741935483871
"21995","48453001100","2018","6","48453001303",391,12.6129032258065
"21996","48453001100","2018","6","48453001304",21,0.67741935483871
"21997","48453001100","2018","6","48453001305",1444,46.5806451612903
"21998","48453001100","2018","6","48453001307",7,0.225806451612903
"21999","48453001100","2018","6","48453001308",25,0.806451612903226
"22000","48453001100","2018","6","48453001401",575,18.5483870967742
"22001","48453001100","2018","6","48453001402",42,1.35483870967742
"22002","48453001100","2018","6","48453001403",6,0.193548387096774
"22003","48453001100","2018","6","48453001501",1,0.032258064516129
"22004","48453001100","2018","6","48453001503",3,0.0967741935483871
"22005","48453001100","2018","6","48453001602",36,1.16129032258065
"22006","48453001100","2018","6","48453001603",7,0.225806451612903
"22007","48453001100","2018","6","48453001604",3,0.0967741935483871
"22008","48453001100","2018","6","48453001605",50,1.61290322580645
"22009","48453001100","2018","6","48453001901",59,1.90322580645161
"22010","48453001100","2018","6","48453001910",6,0.193548387096774
"22011","48453001100","2018","6","48453001911",137,4.41935483870968
"22012","48453001100","2018","6","48453001913",1,0.032258064516129
"22013","48453001100","2018","6","48453001914",1,0.032258064516129
"22014","48453001100","2018","6","48453001915",1,0.032258064516129
"22015","48453001100","2018","6","48453001919",2,0.0645161290322581
"22016","48453001100","2018","6","48453002003",3,0.0967741935483871
"22017","48453001100","2018","6","48453002004",7,0.225806451612903
"22018","48453001100","2018","6","48453002005",1,0.032258064516129
"22019","48453001100","2018","6","48453002109",1,0.032258064516129
"22020","48453001100","2018","6","48453002111",8,0.258064516129032
"22021","48453001100","2018","6","48453002112",1,0.032258064516129
"22022","48453001100","2018","6","48453002304",121,3.90322580645161
"22023","48453001100","2018","6","48453002307",2,0.0645161290322581
"22024","48453001100","2018","6","48453002308",11,0.354838709677419
"22025","48453001100","2018","6","48453002313",1,0.032258064516129
"22026","48453001100","2018","6","48453002315",7,0.225806451612903
"22027","48453001100","2018","6","48453002316",11,0.354838709677419
"22028","48453001100","2018","6","48453002317",1,0.032258064516129
"22029","48453001100","2018","6","48453002318",4,0.129032258064516
"22030","48453001100","2018","6","48453002402",1,0.032258064516129
"22031","48453001100","2018","6","48453002403",1,0.032258064516129
"22032","48453001100","2018","6","48453002409",1,0.032258064516129
"22033","48453001100","2018","6","48453002410",1,0.032258064516129
"22034","48453001100","2018","6","48453002411",1,0.032258064516129
"22035","48453001100","2018","6","48453002431",1,0.032258064516129
"22036","48453001100","2018","7","48453000101",1,0.032258064516129
"22037","48453001100","2018","7","48453000203",9,0.290322580645161
"22038","48453001100","2018","7","48453000204",32,1.03225806451613
"22039","48453001100","2018","7","48453000205",2,0.0645161290322581
"22040","48453001100","2018","7","48453000206",3,0.0967741935483871
"22041","48453001100","2018","7","48453000302",26,0.838709677419355
"22042","48453001100","2018","7","48453000304",4,0.129032258064516
"22043","48453001100","2018","7","48453000305",9,0.290322580645161
"22044","48453001100","2018","7","48453000306",1,0.032258064516129
"22045","48453001100","2018","7","48453000307",3,0.0967741935483871
"22046","48453001100","2018","7","48453000401",105,3.38709677419355
"22047","48453001100","2018","7","48453000402",44,1.41935483870968
"22048","48453001100","2018","7","48453000500",82,2.64516129032258
"22049","48453001100","2018","7","48453000601",327,10.5483870967742
"22050","48453001100","2018","7","48453000603",252,8.12903225806452
"22051","48453001100","2018","7","48453000604",274,8.83870967741935
"22052","48453001100","2018","7","48453000700",1428,46.0645161290323
"22053","48453001100","2018","7","48453000801",10,0.32258064516129
"22054","48453001100","2018","7","48453000802",4,0.129032258064516
"22055","48453001100","2018","7","48453000803",49,1.58064516129032
"22056","48453001100","2018","7","48453000804",131,4.2258064516129
"22057","48453001100","2018","7","48453000901",423,13.6451612903226
"22058","48453001100","2018","7","48453000902",1961,63.258064516129
"22059","48453001100","2018","7","48453001000",434,14
"22060","48453001100","2018","7","48453001100",40700,1312.90322580645
"22061","48453001100","2018","7","48453001200",4146,133.741935483871
"22062","48453001100","2018","7","48453001303",710,22.9032258064516
"22063","48453001100","2018","7","48453001304",38,1.2258064516129
"22064","48453001100","2018","7","48453001305",2812,90.7096774193548
"22065","48453001100","2018","7","48453001307",14,0.451612903225806
"22066","48453001100","2018","7","48453001308",41,1.32258064516129
"22067","48453001100","2018","7","48453001401",1142,36.8387096774194
"22068","48453001100","2018","7","48453001402",88,2.83870967741935
"22069","48453001100","2018","7","48453001403",27,0.870967741935484
"22070","48453001100","2018","7","48453001503",4,0.129032258064516
"22071","48453001100","2018","7","48453001602",60,1.93548387096774
"22072","48453001100","2018","7","48453001603",7,0.225806451612903
"22073","48453001100","2018","7","48453001604",13,0.419354838709677
"22074","48453001100","2018","7","48453001605",89,2.87096774193548
"22075","48453001100","2018","7","48453001712",4,0.129032258064516
"22076","48453001100","2018","7","48453001804",1,0.032258064516129
"22077","48453001100","2018","7","48453001805",1,0.032258064516129
"22078","48453001100","2018","7","48453001817",1,0.032258064516129
"22079","48453001100","2018","7","48453001821",1,0.032258064516129
"22080","48453001100","2018","7","48453001834",1,0.032258064516129
"22081","48453001100","2018","7","48453001839",1,0.032258064516129
"22082","48453001100","2018","7","48453001901",129,4.16129032258065
"22083","48453001100","2018","7","48453001910",15,0.483870967741935
"22084","48453001100","2018","7","48453001911",294,9.48387096774194
"22085","48453001100","2018","7","48453001919",2,0.0645161290322581
"22086","48453001100","2018","7","48453002002",1,0.032258064516129
"22087","48453001100","2018","7","48453002003",1,0.032258064516129
"22088","48453001100","2018","7","48453002004",8,0.258064516129032
"22089","48453001100","2018","7","48453002005",8,0.258064516129032
"22090","48453001100","2018","7","48453002105",3,0.0967741935483871
"22091","48453001100","2018","7","48453002109",1,0.032258064516129
"22092","48453001100","2018","7","48453002110",2,0.0645161290322581
"22093","48453001100","2018","7","48453002111",22,0.709677419354839
"22094","48453001100","2018","7","48453002201",1,0.032258064516129
"22095","48453001100","2018","7","48453002304",312,10.0645161290323
"22096","48453001100","2018","7","48453002307",11,0.354838709677419
"22097","48453001100","2018","7","48453002308",40,1.29032258064516
"22098","48453001100","2018","7","48453002312",8,0.258064516129032
"22099","48453001100","2018","7","48453002313",2,0.0645161290322581
"22100","48453001100","2018","7","48453002314",9,0.290322580645161
"22101","48453001100","2018","7","48453002315",9,0.290322580645161
"22102","48453001100","2018","7","48453002316",31,1
"22103","48453001100","2018","7","48453002317",16,0.516129032258065
"22104","48453001100","2018","7","48453002318",27,0.870967741935484
"22105","48453001100","2018","7","48453002402",1,0.032258064516129
"22106","48453001100","2018","7","48453002403",1,0.032258064516129
"22107","48453001100","2018","7","48453002411",1,0.032258064516129
"22108","48453001100","2018","7","48453002431",2,0.0645161290322581
"22109","48453001100","2018","8","48209010902",1,0.032258064516129
"22110","48453001100","2018","8","48453000101",4,0.129032258064516
"22111","48453001100","2018","8","48453000203",11,0.354838709677419
"22112","48453001100","2018","8","48453000204",61,1.96774193548387
"22113","48453001100","2018","8","48453000205",14,0.451612903225806
"22114","48453001100","2018","8","48453000206",4,0.129032258064516
"22115","48453001100","2018","8","48453000302",29,0.935483870967742
"22116","48453001100","2018","8","48453000304",5,0.161290322580645
"22117","48453001100","2018","8","48453000305",16,0.516129032258065
"22118","48453001100","2018","8","48453000306",18,0.580645161290323
"22119","48453001100","2018","8","48453000307",4,0.129032258064516
"22120","48453001100","2018","8","48453000401",256,8.25806451612903
"22121","48453001100","2018","8","48453000402",60,1.93548387096774
"22122","48453001100","2018","8","48453000500",101,3.25806451612903
"22123","48453001100","2018","8","48453000601",682,22
"22124","48453001100","2018","8","48453000603",383,12.3548387096774
"22125","48453001100","2018","8","48453000604",512,16.5161290322581
"22126","48453001100","2018","8","48453000700",2987,96.3548387096774
"22127","48453001100","2018","8","48453000801",30,0.967741935483871
"22128","48453001100","2018","8","48453000802",14,0.451612903225806
"22129","48453001100","2018","8","48453000803",136,4.38709677419355
"22130","48453001100","2018","8","48453000804",311,10.0322580645161
"22131","48453001100","2018","8","48453000901",732,23.6129032258065
"22132","48453001100","2018","8","48453000902",4253,137.193548387097
"22133","48453001100","2018","8","48453001000",1069,34.4838709677419
"22134","48453001100","2018","8","48453001100",105630,3407.41935483871
"22135","48453001100","2018","8","48453001200",7727,249.258064516129
"22136","48453001100","2018","8","48453001303",1512,48.7741935483871
"22137","48453001100","2018","8","48453001304",102,3.29032258064516
"22138","48453001100","2018","8","48453001305",6922,223.290322580645
"22139","48453001100","2018","8","48453001307",34,1.09677419354839
"22140","48453001100","2018","8","48453001308",100,3.2258064516129
"22141","48453001100","2018","8","48453001401",2682,86.5161290322581
"22142","48453001100","2018","8","48453001402",153,4.93548387096774
"22143","48453001100","2018","8","48453001403",55,1.7741935483871
"22144","48453001100","2018","8","48453001501",2,0.0645161290322581
"22145","48453001100","2018","8","48453001503",8,0.258064516129032
"22146","48453001100","2018","8","48453001504",1,0.032258064516129
"22147","48453001100","2018","8","48453001505",2,0.0645161290322581
"22148","48453001100","2018","8","48453001602",85,2.74193548387097
"22149","48453001100","2018","8","48453001603",5,0.161290322580645
"22150","48453001100","2018","8","48453001604",20,0.645161290322581
"22151","48453001100","2018","8","48453001605",159,5.12903225806452
"22152","48453001100","2018","8","48453001707",1,0.032258064516129
"22153","48453001100","2018","8","48453001712",4,0.129032258064516
"22154","48453001100","2018","8","48453001713",1,0.032258064516129
"22155","48453001100","2018","8","48453001728",5,0.161290322580645
"22156","48453001100","2018","8","48453001738",1,0.032258064516129
"22157","48453001100","2018","8","48453001752",1,0.032258064516129
"22158","48453001100","2018","8","48453001774",1,0.032258064516129
"22159","48453001100","2018","8","48453001804",1,0.032258064516129
"22160","48453001100","2018","8","48453001812",1,0.032258064516129
"22161","48453001100","2018","8","48453001821",1,0.032258064516129
"22162","48453001100","2018","8","48453001826",1,0.032258064516129
"22163","48453001100","2018","8","48453001833",1,0.032258064516129
"22164","48453001100","2018","8","48453001834",1,0.032258064516129
"22165","48453001100","2018","8","48453001901",218,7.03225806451613
"22166","48453001100","2018","8","48453001908",1,0.032258064516129
"22167","48453001100","2018","8","48453001910",31,1
"22168","48453001100","2018","8","48453001911",446,14.3870967741935
"22169","48453001100","2018","8","48453001917",1,0.032258064516129
"22170","48453001100","2018","8","48453001918",2,0.0645161290322581
"22171","48453001100","2018","8","48453001919",3,0.0967741935483871
"22172","48453001100","2018","8","48453002002",5,0.161290322580645
"22173","48453001100","2018","8","48453002003",6,0.193548387096774
"22174","48453001100","2018","8","48453002004",18,0.580645161290323
"22175","48453001100","2018","8","48453002005",18,0.580645161290323
"22176","48453001100","2018","8","48453002105",7,0.225806451612903
"22177","48453001100","2018","8","48453002107",1,0.032258064516129
"22178","48453001100","2018","8","48453002109",11,0.354838709677419
"22179","48453001100","2018","8","48453002110",9,0.290322580645161
"22180","48453001100","2018","8","48453002111",30,0.967741935483871
"22181","48453001100","2018","8","48453002304",540,17.4193548387097
"22182","48453001100","2018","8","48453002307",13,0.419354838709677
"22183","48453001100","2018","8","48453002308",99,3.19354838709677
"22184","48453001100","2018","8","48453002312",5,0.161290322580645
"22185","48453001100","2018","8","48453002313",7,0.225806451612903
"22186","48453001100","2018","8","48453002314",38,1.2258064516129
"22187","48453001100","2018","8","48453002315",18,0.580645161290323
"22188","48453001100","2018","8","48453002316",103,3.32258064516129
"22189","48453001100","2018","8","48453002317",18,0.580645161290323
"22190","48453001100","2018","8","48453002318",43,1.38709677419355
"22191","48453001100","2018","8","48453002402",3,0.0967741935483871
"22192","48453001100","2018","8","48453002403",4,0.129032258064516
"22193","48453001100","2018","8","48453002410",1,0.032258064516129
"22194","48453001100","2018","8","48453002411",1,0.032258064516129
"22195","48453001100","2018","8","48453002424",1,0.032258064516129
"22196","48453001100","2018","8","48453002429",1,0.032258064516129
"22197","48453001100","2018","8","48453002431",2,0.0645161290322581
"22198","48453001100","2018","8","48491020312",1,0.032258064516129
"22199","48453001100","2018","9","48453000203",9,0.290322580645161
"22200","48453001100","2018","9","48453000204",42,1.35483870967742
"22201","48453001100","2018","9","48453000205",6,0.193548387096774
"22202","48453001100","2018","9","48453000302",23,0.741935483870968
"22203","48453001100","2018","9","48453000304",5,0.161290322580645
"22204","48453001100","2018","9","48453000305",10,0.32258064516129
"22205","48453001100","2018","9","48453000306",7,0.225806451612903
"22206","48453001100","2018","9","48453000307",4,0.129032258064516
"22207","48453001100","2018","9","48453000401",453,14.6129032258065
"22208","48453001100","2018","9","48453000402",55,1.7741935483871
"22209","48453001100","2018","9","48453000500",68,2.19354838709677
"22210","48453001100","2018","9","48453000601",809,26.0967741935484
"22211","48453001100","2018","9","48453000603",285,9.19354838709677
"22212","48453001100","2018","9","48453000604",533,17.1935483870968
